query,Iteration,--base Juliet Java Total Energy (J),--base Total Energy (J),--base Average Energy (J),--base Total Power (W),--base Average Power (W),--base Runtime,--base Read Count,--base Postgres CPU %,--base Postgres Read Count,index Juliet Java Total Energy (J),index Total Energy (J),index Average Energy (J),index Total Power (W),index Average Power (W),index Runtime,index Read Count,index Postgres CPU %,index Postgres Read Count,compression Juliet Java Total Energy (J),compression Total Energy (J),compression Average Energy (J),compression Total Power (W),compression Average Power (W),compression Runtime,compression Read Count,compression Postgres CPU %,compression Postgres Read Count,index-and-compression Juliet Java Total Energy (J),index-and-compression Total Energy (J),index-and-compression Average Energy (J),index-and-compression Total Power (W),index-and-compression Average Power (W),index-and-compression Runtime,index-and-compression Read Count,index-and-compression Postgres CPU %,index-and-compression Postgres Read Count
6,27,19.5357,45.07129999999998,0.8667557692307688,3.7736,0.0725692307692307,10536504519,112.0,0.0,0.0,18.5393,38.716,0.8799090909090908,0.8874,0.0201681818181818,10292798983,112.0,26.45,24504.2,18.7949,33.279299999999985,0.7234630434782605,0.7063999999999999,0.0153565217391304,10555877036,112.0,37.27,22686.11,22.4315,35.040799999999976,0.7300166666666662,1.1283,0.0235062499999999,10555072791,112.0,13.32,12304.67
6,28,20.4336,38.25909999999997,0.7501784313725484,0.9436,0.0185019607843137,10414141282,112.0,25.35,23288.8,23.7906,38.04410000000002,0.8270456521739135,0.5195,0.0112934782608695,10473766270,112.0,14.0,10422.33,15.9164,33.98469999999997,0.809159523809523,0.7735,0.0184166666666666,10536927770,112.0,33.45,18616.0,19.6257,36.9947,0.7549938775510203,0.877,0.0178979591836734,10520303721,112.0,13.48,11861.67
6,29,16.5245,39.60719999999999,0.7201309090909088,1.6349,0.0297254545454545,10431887965,112.0,0.0,0.0,17.1488,44.1031,1.0023431818181818,1.5086,0.0342863636363636,10286775813,112.0,26.27,25126.4,17.5435,37.24969999999998,0.792546808510638,0.6597,0.0140361702127659,10542311319,112.0,29.59,19792.67,18.1572,37.8764,0.8058808510638299,0.9834,0.0209234042553191,10481583916,112.0,13.5,12526.67
6,30,18.6757,40.81679999999998,0.8163359999999996,2.3899,0.047798,10552499229,112.0,28.06,25917.6,20.6942,35.64970000000001,0.7275448979591839,0.9691,0.0197775510204081,10361273586,112.0,23.2,17238.75,18.1805,35.52009999999999,0.7721760869565216,0.6542,0.0142217391304347,10582060393,112.0,13.67,7758.33,16.0758,37.49620000000002,0.7652285714285719,1.1707,0.0238918367346938,10494393125,112.0,18.97,5108.0
7,1,24.0759,53.51089999999998,0.9387877192982452,1.0875,0.019078947368421,10804094659,112.0,0.0,0.0,17.9816,31.230000000000008,0.7097727272727274,0.8264,0.0187818181818181,10399092141,112.0,0.0,0.0,19.2992,33.843,0.690673469387755,0.4388,0.0089551020408163,10581157410,112.0,25.45,10794.75,21.2706,38.54949999999999,0.8380326086956519,0.8375,0.0182065217391304,10750757744,112.0,11.98,27690.33
7,2,18.7719,36.9618,0.8213733333333334,1.6193,0.0359844444444444,10331884619,112.0,16.15,25367.5,19.5968,38.60780000000002,0.8393000000000004,0.0278,0.0006043478260869,10335937877,112.0,0.0,0.0,17.6955,33.1423,0.7707511627906977,0.6851,0.0159325581395348,10558795035,112.0,0.0,0.0,21.1129,33.187899999999985,0.7214760869565214,0.8486,0.0184478260869565,10486438701,112.0,12.32,27571.0
7,3,21.9109,40.96159999999999,0.8715234042553189,2.8761,0.0611936170212766,11544008274,112.0,26.0,9894.33,17.2147,33.0542,0.6886291666666667,0.8191999999999999,0.0170666666666666,10335183966,112.0,0.0,0.0,21.3491,38.59950000000003,0.919035714285715,0.9699,0.0230928571428571,10613441817,112.0,15.3,6271.0,14.7637,39.2778,0.87284,1.0147,0.0225488888888888,10489932557,112.0,21.84,30838.25
7,4,17.0394,36.940199999999976,0.6840777777777773,2.0738,0.0384037037037037,10312013275,112.0,17.17,25846.83,21.5645,38.140499999999975,0.7628099999999995,1.355,0.0271,10326296289,112.0,13.65,31081.83,17.2183,42.80349999999999,0.9305108695652172,1.1356,0.0246869565217391,10579701236,112.0,17.3,6969.0,15.979,32.44249999999999,0.6902659574468083,1.0406,0.0221404255319148,10514698654,112.0,23.95,17712.5
7,5,15.9949,41.179300000000005,0.9150955555555556,4.8931,0.1087355555555555,10326150974,112.0,0.0,0.0,20.598,32.282999999999994,0.7018043478260868,0.6557,0.0142543478260869,10221239823,112.0,12.48,26620.83,16.8564,37.92820000000002,0.8069829787234046,0.8230999999999999,0.0175127659574468,10488755270,112.0,0.0,0.0,14.6009,32.081900000000005,0.729134090909091,0.6193,0.0140749999999999,10462925627,112.0,33.16,35464.71
7,6,13.8934,36.1169,0.7370795918367345,1.8032,0.0368,10340676772,112.0,15.65,27092.5,16.0599,37.83440000000001,0.8224869565217393,0.8296,0.0180347826086956,10332428175,112.0,0.0,0.0,20.3631,36.09990000000003,0.7520812500000006,0.6494,0.0135291666666666,10578869389,112.0,27.45,14700.25,20.6767,44.24029999999996,0.9028632653061216,3.6034,0.073538775510204,10527533613,112.0,0.0,0.0
7,7,24.359,34.03059999999999,0.5867344827586206,1.5983,0.0275568965517241,11964476591,112.0,25.67,9475.33,21.4047,44.068099999999966,0.9792911111111104,2.2644,0.05032,10367679943,112.0,13.82,30827.17,20.2498,30.78020000000001,0.6840044444444447,0.4613,0.0102511111111111,10547615459,112.0,16.63,8401.67,19.6293,42.140299999999975,0.9800069767441856,2.5266,0.0587581395348837,10546715578,112.0,12.15,28454.17
7,8,17.0538,33.521600000000014,0.6704320000000002,1.4258,0.028516,10316795214,112.0,15.82,23228.33,18.0421,32.7266,0.6963106382978723,1.1236,0.0239063829787234,10372366748,112.0,13.15,28848.0,19.6876,35.25650000000001,0.6913039215686276,0.8139,0.0159588235294117,10532167531,112.0,0.0,0.0,17.7468,31.2898,0.6518708333333333,0.6689,0.0139354166666666,10649653651,112.0,0.0,0.0
7,9,16.2144,37.85650000000001,0.822967391304348,1.897,0.0412391304347826,10363069959,112.0,0.0,0.0,17.916,36.43380000000001,0.7751872340425534,0.9454,0.0201148936170212,10536119426,112.0,0.0,0.0,19.9419,36.73629999999999,0.720319607843137,0.7425999999999999,0.0145607843137254,10499771231,112.0,12.82,16845.67,21.9853,44.7349,0.9319770833333332,2.0767,0.0432645833333333,10562791147,112.0,0.0,0.0
7,10,16.6017,33.9651,0.693165306122449,1.7843999999999998,0.0364163265306122,10347613775,112.0,15.98,26361.83,18.9072,43.7396,0.971991111111111,3.2339,0.0718644444444444,10470650949,112.0,32.12,27507.67,19.955,33.62119999999999,0.6724239999999998,0.6533,0.013066,10563714207,112.0,0.0,0.0,19.621,39.74809999999997,0.7949619999999995,1.3272,0.0265439999999999,10531692087,112.0,14.32,33920.33
7,11,19.3144,34.58629999999998,0.6917259999999996,1.573,0.03146,10256996613,112.0,15.47,27938.83,18.5084,35.391,0.722265306122449,1.0851,0.0221448979591836,10309127187,112.0,13.48,30821.67,17.2601,39.48750000000002,0.8775000000000004,0.9756,0.02168,10559282294,112.0,26.75,17499.6,16.4834,37.30150000000002,0.8109021739130439,0.6886,0.0149695652173913,10684071449,112.0,25.35,31656.0
7,12,16.5216,41.54429999999995,0.6924049999999992,3.2949,0.054915,10281730957,112.0,0.0,0.0,16.0458,31.932900000000004,0.742625581395349,0.8224,0.0191255813953488,10343298618,112.0,12.82,29169.67,19.4881,37.05229999999997,0.771922916666666,0.7861,0.0163770833333333,10589694440,112.0,26.98,10331.5,18.8178,31.500300000000003,0.6057750000000001,0.6689,0.0128634615384615,10575327087,112.0,0.0,0.0
7,13,19.6577,34.78570000000001,0.740121276595745,1.6995,0.0361595744680851,10252500379,112.0,17.65,27129.67,19.404,35.65280000000003,0.8488761904761911,1.0471,0.0249309523809523,10361589274,112.0,13.15,30441.0,16.0287,35.29870000000001,0.7353895833333336,0.884,0.0184166666666666,10473816827,112.0,19.98,16828.8,18.3385,29.42630000000001,0.5885260000000002,0.5075000000000001,0.01015,10468278735,112.0,13.48,31870.17
7,14,19.405,30.299599999999984,0.6312416666666664,1.2783,0.02663125,10366061943,112.0,0.0,0.0,21.4214,32.27910000000001,0.6724812500000001,0.6890000000000001,0.0143541666666666,10307977592,112.0,14.67,11975.33,21.1875,30.93690000000001,0.6313653061224491,0.6890000000000001,0.0140612244897959,10544033545,112.0,17.97,11543.67,21.3532,30.2866,0.6730355555555556,0.6815,0.0151444444444444,10520317563,112.0,0.0,0.0
7,15,15.7871,38.2781,0.8321326086956521,1.6271,0.0353717391304347,10422629496,112.0,16.98,25468.17,16.8432,37.3816,0.8126434782608696,0.9035,0.019641304347826,10336406125,112.0,27.95,32971.0,18.1738,39.83549999999997,0.8475638297872333,1.0126,0.0215446808510638,10668996564,112.0,22.85,16301.5,15.0561,36.12780000000002,0.8028400000000004,0.8426,0.0187244444444444,10509741174,112.0,29.79,37017.5
7,16,19.1876,48.159600000000005,0.875629090909091,0.1628,0.00296,10287578175,112.0,0.0,0.0,21.616,30.45039999999999,0.6090079999999998,0.7304999999999999,0.0146099999999999,10591831907,112.0,13.98,31844.5,19.5321,35.94079999999998,0.7986844444444441,0.7509,0.0166866666666666,10531441518,112.0,25.95,9757.5,19.3922,44.29700000000001,0.942489361702128,3.2275,0.0686702127659574,10605189718,112.0,0.0,0.0
7,17,18.5011,34.459300000000006,0.7032510204081633,1.4593,0.0297816326530612,10362177230,112.0,17.15,24018.83,19.3417,33.474699999999984,0.6563666666666663,0.7606999999999999,0.0149156862745098,10397611566,112.0,30.48,26697.12,19.7034,31.15460000000001,0.6772739130434784,0.4761999999999999,0.0103521739130434,10408040187,112.0,12.65,15688.67,15.3876,34.8798,0.7118326530612246,1.0118,0.0206489795918367,10501603766,112.0,0.0,0.0
7,18,18.0098,39.79119999999999,0.8650260869565215,1.8661,0.0405673913043478,10368561540,112.0,0.0,0.0,16.1791,43.97449999999997,0.9772111111111104,3.0249,0.0672199999999999,10364465309,112.0,26.77,32043.8,16.9744,31.11979999999999,0.6765173913043476,0.4373,0.0095065217391304,10521161006,112.0,27.27,17116.6,18.5305,32.229899999999994,0.7006499999999999,0.7017,0.0152543478260869,10617811843,112.0,12.82,28860.67
7,19,16.9835,37.62479999999998,0.7377411764705878,1.7431,0.034178431372549,10323904036,112.0,16.65,26967.83,20.6042,38.822,0.862711111111111,0.81,0.018,10324840152,112.0,12.78,29324.33,18.6771,38.02229999999998,0.8089851063829783,0.9487,0.0201851063829787,10442896285,112.0,28.26,18368.4,21.2674,38.99189999999998,0.764547058823529,0.9097,0.0178372549019607,10609531003,112.0,0.0,0.0
7,20,21.2393,34.39349999999999,0.7165312499999997,1.4741,0.0307104166666666,10436170056,112.0,16.48,25463.33,21.6548,37.99750000000001,0.8260326086956524,0.7964,0.0173130434782608,10304156588,112.0,0.0,0.0,19.5974,44.7507,1.040713953488372,1.0956,0.0254790697674418,10627778990,112.0,20.63,12562.33,18.5708,41.21140000000002,0.8585708333333337,0.9785,0.0203854166666666,10615056054,112.0,12.67,29567.67
7,21,16.312,40.741000000000014,0.7834807692307695,1.6864,0.0324307692307692,10366143490,112.0,11.99,19968.62,15.6904,38.45439999999999,0.7540078431372547,0.9689,0.0189980392156862,10214693703,112.0,26.47,32320.8,15.4793,38.4402,0.8178765957446807,0.6697,0.0142489361702127,10588921732,112.0,32.43,12930.33,14.4523,43.061600000000006,0.8788081632653062,1.0935,0.0223163265306122,10544632379,112.0,29.98,25480.33
7,22,20.5781,39.472100000000005,0.8055530612244899,1.2964,0.0264571428571428,10309328862,112.0,17.0,26979.0,19.0569,32.02780000000001,0.7117288888888892,0.6851,0.0152244444444444,10348255478,112.0,0.0,0.0,21.2526,42.75119999999999,0.9095999999999996,0.8143,0.0173255319148936,10540786558,112.0,24.23,10111.5,20.5028,30.191000000000003,0.6289791666666668,0.7243999999999999,0.0150916666666666,10458708772,112.0,13.82,32121.5
7,23,15.9566,37.024500000000025,0.7877553191489367,1.469,0.0312553191489361,10307838967,112.0,0.0,0.0,16.3542,36.0776,0.7842956521739132,0.9544,0.0207478260869565,10326778653,112.0,0.0,0.0,16.766,39.7716,0.8116653061224489,0.6206,0.0126653061224489,10709165011,112.0,17.97,9526.33,19.1033,32.09060000000001,0.6685541666666669,0.6619999999999999,0.0137916666666666,10742981685,112.0,34.99,39587.11
7,24,16.7531,50.28979999999999,0.6705306666666666,2.8221,0.0376279999999999,10265792764,112.0,26.98,28360.33,16.4221,43.25749999999999,0.9203723404255316,3.172,0.0674893617021276,10270450980,112.0,27.96,22565.2,18.9729,43.45880000000001,0.9447565217391308,1.412,0.030695652173913,10532489537,112.0,14.99,6655.12,14.764,36.80320000000002,0.8000695652173917,0.8871,0.0192847826086956,10567336114,112.0,34.94,30871.25
7,25,16.1627,40.2151,0.8207163265306122,1.534,0.0313061224489795,10341553278,112.0,0.0,0.0,17.1958,36.65809999999999,0.7481244897959182,0.8948,0.0182612244897959,10349962613,112.0,39.95,68744.17,20.0562,44.96079999999999,0.9566127659574466,1.5796,0.0336085106382978,10519848923,112.0,23.95,9843.0,15.5631,38.5293,0.8960302325581395,0.8886000000000001,0.0206651162790697,10622467513,112.0,31.93,26892.67
7,26,18.8636,45.40710000000001,0.9871108695652177,5.988099999999999,0.1301760869565217,10379389429,112.0,0.0,0.0,16.534,44.010800000000025,0.9780177777777784,3.3545,0.0745444444444444,10395027147,112.0,25.17,30216.8,22.4098,44.28299999999999,1.0298372093023254,2.14,0.0497674418604651,10560705108,112.0,25.95,10870.0,15.9699,31.0944,0.7231255813953488,0.441,0.0102558139534883,10560925104,112.0,0.0,0.0
7,27,15.1833,36.47490000000002,0.7929326086956526,1.4652,0.0318521739130434,10326738713,112.0,16.98,27460.83,16.4778,34.45490000000002,0.7830659090909097,0.9154,0.0208045454545454,10647529954,112.0,12.82,28756.67,16.0993,37.58259999999997,0.7516519999999994,0.8320000000000001,0.01664,10480222492,112.0,11.82,15740.33,16.7598,37.78580000000001,0.8214304347826089,1.2308,0.0267565217391304,10649768273,112.0,12.8,29831.67
7,28,19.2368,45.93540000000001,0.937457142857143,7.358,0.1501632653061224,10260883491,112.0,0.0,0.0,18.2652,35.52309999999998,0.7104619999999996,1.0746,0.021492,10243071652,112.0,12.98,27937.83,17.6959,40.515900000000016,0.9208159090909096,1.1799,0.026815909090909,10586490471,112.0,22.46,18604.75,15.776,30.8661,0.6710021739130434,0.8088,0.0175826086956521,10409914884,112.0,26.67,31623.8
7,29,18.7503,35.0742,0.6877294117647058,1.6665,0.0326764705882352,10359966913,112.0,17.32,27695.0,18.831,43.5709,0.9682422222222222,2.2085,0.0490777777777777,10235669384,112.0,0.0,0.0,14.982,31.847399999999997,0.7582714285714284,0.3727,0.0088738095238095,10552143034,112.0,0.0,0.0,18.7432,43.70400000000001,1.016372093023256,2.2151,0.051513953488372,10490445352,112.0,0.0,0.0
7,30,18.8917,40.08899999999998,0.7709423076923072,1.9146,0.0368192307692307,10269143985,112.0,0.0,0.0,18.4164,42.80389999999998,0.8560779999999996,3.2802,0.065604,10317718951,112.0,0.0,0.0,16.3164,40.245399999999975,0.7891254901960779,0.8593,0.0168490196078431,10684413778,112.0,11.98,15895.0,15.262,34.90379999999999,0.6980759999999998,0.6214,0.012428,10494733983,112.0,30.69,35220.0
8,1,20.126,36.08100000000002,0.7516875000000004,0.618,0.012875,11306796475,112.0,16.17,10474.83,19.0873,42.56459999999997,0.8686653061224484,1.6923,0.0345367346938775,11374585030,112.0,27.0,33754.17,18.5785,44.86470000000001,0.9545680851063832,0.0338,0.0007191489361702,10451345625,112.0,27.0,27506.0,16.6585,41.72869999999999,0.8693479166666664,1.077,0.0224375,11637217126,112.0,25.8,41198.52
8,2,12.9584,36.94599999999996,0.8210222222222214,0.2986,0.0066355555555555,10472855158,112.0,30.48,29812.33,16.1116,36.311400000000006,0.7725829787234044,0.7108,0.0151234042553191,11665127532,112.0,26.33,33990.17,15.9136,34.959600000000016,0.743821276595745,1.775,0.0377659574468085,10444654301,112.0,27.98,27956.5,20.2234,42.99159999999998,0.8773795918367342,1.3105,0.0267448979591836,11587898667,112.0,25.83,28638.83
8,3,21.3986,50.82650000000002,1.037275510204082,0.7603,0.0155163265306122,11368369250,112.0,20.9,19146.24,17.6764,41.86920000000002,0.9102000000000005,1.6204,0.0352260869565217,11316396196,112.0,29.99,46564.24,19.1736,43.48479999999999,0.9252085106382976,0.2102,0.0044723404255319,11528904630,112.0,18.19,16944.19,16.9404,42.15859999999999,0.916491304347826,1.3257,0.0288195652173913,11511206048,112.0,27.04,41800.05
8,4,19.3184,34.072,0.7571555555555555,11.6163,0.25814,11422601926,112.0,16.62,18797.86,16.3766,48.37199999999997,0.9871836734693872,1.9132,0.0390448979591836,11247023504,112.0,28.33,45900.19,15.7852,42.984099999999984,0.895502083333333,0.137,0.0028541666666666,10523622098,112.0,11.0,9973.5,21.057,43.3404,0.96312,1.7369,0.0385977777777777,11447485948,112.0,27.67,30776.5
8,5,15.7321,38.65860000000002,0.8990372093023261,0.0876,0.0020372093023255,10265128482,112.0,17.0,11027.0,18.3373,42.80600000000001,0.9512444444444448,1.7012,0.0378044444444444,11286235661,112.0,26.5,34566.67,14.6216,40.900900000000014,0.8891500000000003,2.4094,0.0523782608695652,10485269661,112.0,13.5,9791.0,19.5088,36.68050000000001,0.8151222222222224,1.0198,0.0226622222222222,11507832175,112.0,27.52,41069.29
8,6,19.9519,34.28930000000001,0.6857860000000002,0.083,0.00166,11307801955,112.0,19.09,19013.86,18.553,37.45190000000001,0.8511795454545457,1.1305999999999998,0.0256954545454545,11333980502,112.0,32.47,47079.43,17.6891,40.306200000000025,0.8397125000000005,2.2684,0.0472583333333333,10507004154,112.0,15.0,10523.5,18.895,39.78120000000001,0.884026666666667,2.038,0.0452888888888888,11463355215,112.0,29.61,40770.29
8,7,20.9394,50.15999999999997,0.9119999999999994,0.5131,0.0093290909090909,11561547773,112.0,17.71,18791.0,15.231,42.46560000000002,0.9035234042553196,1.1404,0.024263829787234,11279367095,112.0,29.61,45112.1,18.1116,48.68140000000001,1.0141958333333336,0.1147,0.0023895833333333,10421330092,112.0,27.48,27878.67,18.8914,41.514600000000016,0.883289361702128,1.4456,0.0307574468085106,11466748395,112.0,28.28,40106.24
8,8,22.308,43.5964,0.8897224489795917,0.0789,0.0016102040816326,11308719508,112.0,17.67,11594.0,15.7045,37.55270000000001,0.7663816326530614,1.6545,0.0337653061224489,11327989666,112.0,30.95,46156.29,18.8961,46.63220000000001,1.0598227272727276,18.1201,0.4118204545454544,11501735658,112.0,19.09,17450.67,21.724,44.19859999999999,1.0523476190476189,1.0272,0.0244571428571428,11629524201,112.0,28.55,40535.9
8,9,18.5574,44.72799999999997,0.9516595744680846,0.0995,0.0021170212765957,11279111179,112.0,15.8,19291.95,18.2122,43.53639999999999,0.9464434782608692,1.1259,0.0244760869565217,11364098641,112.0,30.42,45223.57,21.8622,48.38709999999999,1.008064583333333,0.2507,0.0052229166666666,12153743477,112.0,17.04,17594.86,17.6205,35.54220000000002,0.7404625000000005,0.7894,0.0164458333333333,11541955327,112.0,29.0,41215.29
8,10,19.1668,34.68749999999998,0.7226562499999996,0.0855,0.00178125,11465085553,112.0,18.28,18670.14,16.4865,35.948599999999985,0.6913192307692305,1.1283,0.0216980769230769,11304103881,112.0,30.8,46497.71,19.077,40.30980000000002,0.8957733333333338,1.9503,0.04334,10764708050,112.0,27.32,27318.5,18.9772,47.48119999999999,1.0321999999999998,1.6949,0.036845652173913,11345808198,112.0,28.71,41025.48
8,11,21.9399,37.818500000000014,0.7135566037735852,0.2442,0.0046075471698113,11495872364,112.0,12.5,10651.67,16.1936,37.83579999999997,0.7567159999999994,1.6648,0.033296,11317981783,112.0,30.95,45266.62,21.452,32.90310000000001,0.7477977272727275,1.6911,0.0384340909090909,11515648700,112.0,18.8,17359.71,20.5569,48.658600000000014,1.035289361702128,1.8502,0.0393659574468085,11460085066,112.0,32.9,52894.9
8,12,17.5761,43.73010000000002,0.8924510204081637,0.5274,0.0107632653061224,11402553031,112.0,18.09,19492.81,20.2873,41.82139999999999,0.8534979591836732,1.5861,0.032369387755102,11910718424,112.0,30.09,46137.14,21.879,40.4733,0.8611340425531915,1.4678,0.0312297872340425,11335234938,112.0,17.95,17198.76,18.8352,46.56340000000001,1.0582590909090912,1.1456,0.0260363636363636,11486002290,112.0,28.09,40686.76
8,13,16.5524,38.71360000000001,0.7444923076923078,0.2918,0.0056115384615384,11327091190,112.0,17.09,19277.48,21.7901,36.362600000000015,0.8264227272727276,1.2787000000000002,0.0290613636363636,11310379616,112.0,31.32,45989.62,17.4281,50.325700000000005,1.0484520833333335,0.2823,0.00588125,10480737737,112.0,17.48,22591.33,15.3196,36.360400000000034,0.757508333333334,0.8654999999999999,0.01803125,11461791919,112.0,28.41,41251.95
8,14,16.7722,43.00999999999999,0.8960416666666665,0.4246,0.0088458333333333,11312881810,112.0,32.71,23843.74,16.2633,38.12850000000002,0.8473000000000004,1.3109000000000002,0.0291311111111111,11340727457,112.0,31.33,45735.81,18.4208,33.65530000000001,0.6868428571428574,1.3384,0.0273142857142857,10526689817,112.0,31.15,26840.67,19.8236,43.41689999999999,0.8860591836734693,1.4589,0.0297734693877551,11514785345,112.0,25.33,29086.33
8,15,16.9835,34.86439999999998,0.7115183673469384,2.2301,0.0455122448979591,11688576789,112.0,18.28,19239.43,19.0818,42.154500000000006,0.9164021739130436,1.5688,0.0341043478260869,11535755563,112.0,36.13,58743.1,21.2716,38.87740000000001,0.8099458333333335,1.8905,0.0393854166666666,11679156759,112.0,14.5,8771.17,19.2066,41.9171,0.8918531914893617,1.3801,0.029363829787234,11512229281,112.0,26.9,40372.0
8,16,22.2648,44.6034,0.7964892857142857,0.4887,0.0087267857142857,11350445736,112.0,17.76,18690.9,20.8363,38.68260000000003,0.7736520000000006,2.0483,0.0409659999999999,11293851456,112.0,31.51,46256.95,16.2777,39.87360000000002,0.8668173913043482,2.4522,0.0533086956521739,11186376057,112.0,25.48,27388.5,19.7547,41.99739999999997,0.8749458333333328,1.7394,0.0362375,11579463402,112.0,27.0,29989.5
8,17,19.0721,37.586400000000005,0.7830500000000001,0.5954999999999999,0.0124062499999999,10278198532,112.0,14.0,9741.5,18.5137,43.68889999999999,0.9101854166666664,2.166,0.045125,11265381885,112.0,30.55,46325.33,15.4408,35.86909999999998,0.7320224489795915,2.0006000000000004,0.0408285714285714,10423247304,112.0,25.32,27998.0,22.7092,43.607200000000006,0.9910727272727274,1.1124999999999998,0.0252840909090909,11483232484,112.0,32.9,55275.92
8,18,20.5058,48.6795,0.97359,0.2642,0.005284,11336334493,112.0,19.09,19486.86,17.2714,33.255,0.7229347826086957,0.9481,0.0206108695652173,11232271341,112.0,30.99,45639.0,20.7822,40.4586,0.8990799999999999,1.9133,0.0425177777777777,11521720422,112.0,18.19,17990.29,18.9679,33.82790000000001,0.7517311111111112,0.9638,0.0214177777777777,11408696579,112.0,26.42,40995.57
8,19,18.5257,44.033,0.936872340425532,0.2897,0.006163829787234,10410605473,112.0,27.17,29307.33,19.3964,39.6046,0.7920919999999999,1.241,0.02482,11228703971,112.0,31.38,46248.67,21.5843,35.77809999999998,0.8320488372093019,1.6485,0.0383372093023255,11482713384,112.0,12.83,9315.67,15.8976,43.77940000000001,0.9120708333333336,2.1804,0.045425,11591709444,112.0,29.0,40931.43
8,20,19.0837,49.84420000000001,0.9230407407407408,0.5038,0.0093296296296296,11636693014,112.0,19.14,19560.81,18.5338,37.19730000000002,0.8086369565217396,1.1303,0.0245717391304347,11383282369,112.0,28.17,35073.83,20.2575,41.12410000000003,0.8749808510638304,2.0424,0.0434553191489361,10475759460,112.0,28.32,27263.83,17.7877,38.60219999999998,0.8391782608695648,1.702,0.037,11479039934,112.0,30.75,45466.43
8,21,16.0705,37.74099999999999,0.8029999999999998,0.6514,0.0138595744680851,11391307118,112.0,13.65,10451.67,17.082,35.834600000000016,0.746554166666667,1.1687,0.0243479166666666,11395520962,112.0,29.52,46152.19,19.7919,42.77269999999999,0.8729122448979589,1.654,0.0337551020408163,11502995724,112.0,18.0,18071.86,18.9553,34.90280000000001,0.7426127659574471,0.8642000000000001,0.0183872340425531,11670398628,112.0,24.83,30861.17
8,22,17.1601,39.94220000000003,0.8151469387755108,1.858,0.0379183673469387,11385662305,112.0,17.83,11073.17,17.0585,41.64100000000001,0.9253555555555558,2.1956,0.0487911111111111,11276552429,112.0,30.14,46451.14,17.6799,43.15400000000001,0.8806938775510206,0.1492,0.0030448979591836,10435839808,112.0,9.0,5423.5,17.6086,48.2466,0.964932,2.2723,0.045446,11712636560,112.0,25.83,29566.0
8,23,20.0493,40.21749999999999,0.8556914893617018,2.7797,0.0591425531914893,11606294418,112.0,15.0,10644.5,17.1002,44.42969999999999,1.0097659090909088,1.5606,0.0354681818181818,11397730450,112.0,30.51,45932.81,18.5427,49.48789999999998,1.0997311111111108,0.0275,0.0006111111111111,10390944843,112.0,27.98,27523.17,21.7655,46.2222,0.9629624999999998,1.2991,0.0270645833333333,11576340880,112.0,27.82,30858.0
8,24,17.0852,40.90869999999997,0.802131372549019,0.2087,0.004092156862745,11337935958,112.0,20.22,19459.1,16.9377,46.48769999999999,1.03306,1.6185,0.0359666666666666,11294616764,112.0,30.85,46576.76,19.5182,48.34559999999999,1.1243162790697672,0.1051,0.0024441860465116,11480746344,112.0,18.28,17804.33,15.0522,36.929100000000005,0.8206466666666667,0.9862,0.0219155555555555,11520165655,112.0,28.24,40899.71
8,25,17.9817,34.634000000000015,0.6534716981132078,3.1539,0.0595075471698113,11361565816,112.0,19.09,19645.81,18.6685,41.57370000000002,0.9037760869565222,1.7209,0.0374108695652173,11346963145,112.0,31.0,46680.76,18.6033,35.760200000000005,0.7946711111111112,1.6315,0.0362555555555555,10435156911,112.0,11.0,10156.0,22.5012,40.56919999999999,0.9220272727272724,1.0019,0.0227704545454545,11493368662,112.0,28.56,40421.62
8,26,16.8408,48.14680000000002,0.9629360000000003,0.6479999999999999,0.0129599999999999,11260131882,112.0,15.83,10656.17,16.062,37.9412,0.7588239999999999,1.7806,0.035612,11245504874,112.0,29.57,46482.48,18.1179,49.42219999999999,1.0296291666666664,0.2122,0.0044208333333333,11506243049,112.0,18.14,17472.14,19.0035,41.93849999999999,0.8923085106382976,1.5689000000000002,0.0333808510638297,11504004872,112.0,24.83,29835.67
8,27,15.9181,38.690300000000015,0.6908982142857145,0.4678,0.0083535714285714,11347570621,112.0,15.5,9953.33,18.5199,34.074999999999974,0.7572222222222217,0.9344,0.0207644444444444,11374356913,112.0,29.42,46093.43,14.9949,41.69089999999994,0.9926404761904748,1.6662,0.0396714285714285,10464060742,112.0,0.0,0.0,15.7924,42.214799999999954,0.91771304347826,1.4179,0.0308239130434782,11480001559,112.0,23.17,29676.0
8,28,16.5377,47.7287,0.9178596153846156,0.4044,0.007776923076923,11433052261,112.0,18.04,19625.52,19.0216,38.34850000000003,0.798927083333334,1.7606000000000002,0.0366791666666666,11340937637,112.0,31.13,45992.48,19.1388,41.16530000000001,0.9573325581395352,5.337,0.1241162790697674,10404478334,112.0,11.0,7757.0,19.3393,49.37309999999999,1.0286062499999995,2.4203,0.0504229166666666,11415744849,112.0,27.14,41024.38
8,29,15.9877,39.232800000000005,0.7402415094339624,0.1634,0.0030830188679245,10316852797,112.0,30.98,29808.67,15.758,36.39489999999999,0.8087755555555554,1.0352,0.0230044444444444,11308356512,112.0,30.52,46508.9,18.2086,39.5046,0.9405857142857142,2.0149,0.0479738095238095,10574551289,112.0,28.65,27178.83,18.8408,41.6795,0.8683229166666667,0.786,0.016375,11499345846,112.0,28.32,40174.48
